Gene,DRR127476_bin.16,DRR127514_bin.3,DRR127619_bin.11,DRR127718_bin.11,DRR127720_bin.6,DRR127752_bin.18_sub,DRR127755_bin.21,MH_sensitive_DRR127478_SemiBin_56,MH_sensitive_DRR127532_SemiBin_33,MH_sensitive_DRR127537_SemiBin_56,MH_sensitive_DRR127557_SemiBin_47,MH_sensitive_DRR127567_SemiBin_19,MH_sensitive_DRR127647_SemiBin_28,MH_sensitive_DRR127692_SemiBin_11,MH_sensitive_DRR127708_SemiBin_52,MH_sensitive_DRR127721_SemiBin_53,MH_sensitive_DRR127736_SemiBin_32,MH_sensitive_DRR127751_SemiBin_5,MH_sensitive_DRR171465_SemiBin_39,gene_name,VFG_ID,gene_description,VF_ID,VFC_ID,organism
gnl|Prokka|NGKABENH_01907,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,gnl|Prokka|NGKABENH_01907,VFG000877(gb|WP_001244821), FimF protein precursor ,Type 1 fimbriae (VF0221),Adherence (VFC0001),[Escherichia coli CFT073]
gnl|Prokka|NGKABENH_01908,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,gnl|Prokka|NGKABENH_01908,VFG012317(gb|WP_000870578), FimG protein precursor ,Type 1 fimbriae (VF0221),Adherence (VFC0001),[Escherichia coli UTI89]
gnl|Prokka|NGKABENH_02212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,gnl|Prokka|NGKABENH_02212,VFG001445(gb|AAA92657), unknown protein ,TraJ (VF0241),Invasion (VFC0083),[Escherichia coli]
gnl|Prokka|NGKABENH_02455,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,gnl|Prokka|NGKABENH_02455,VFG012572(gb|WP_000555630), iron/manganese ABC transporter substrate-binding protein SitA ,Iron/manganese transport (VF1116),Nutritional/Metabolic factor (VFC0272),[Escherichia coli 536]
gnl|Prokka|NGKABENH_02458,0,2,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,gnl|Prokka|NGKABENH_02458,VFG012586(gb|WP_000968127), iron/manganese ABC transporter permease subunit SitD ,Iron/manganese transport (VF1116),Nutritional/Metabolic factor (VFC0272),[Escherichia coli CFT073]
gnl|Prokka|NGKABENH_02726,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,gnl|Prokka|NGKABENH_02726,VFG049164(gb|WP_004175305), colibactin self-protection protein ClbS ,Colibactin (VF0573),Exotoxin (VFC0235),[Klebsiella pneumoniae subsp. pneumoniae 1084]
gnl|Prokka|NGKABENH_02875,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,gnl|Prokka|NGKABENH_02875,VFG042713(gb|WP_001296758), type 1 fimbrial major subunit FimA ,F9 fimbriae (VF1153),Adherence (VFC0001),[Escherichia coli O157:H7 str. EDL933]
gnl|Prokka|NGKABENH_03036,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,gnl|Prokka|NGKABENH_03036,VFG044185(gb|WP_011152542), 3-deoxy-7-phosphoheptulonate synthase ,Vibriobactin/Vulnibactin (VF0626),Nutritional/Metabolic factor (VFC0272),[Vibrio vulnificus YJ016]
gnl|Prokka|NGKABENH_03339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,gnl|Prokka|NGKABENH_03339,VFG033907(gb|WP_000859544), cytolethal distending toxin C ,CDT (VF0185),Exotoxin (VFC0235),[Escherichia coli O18:K1:H7 str. IHE3034]
gnl|Prokka|NGKABENH_03340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,gnl|Prokka|NGKABENH_03340,VFG043738(gb|WP_000734593), cytolethal distending toxin type I nuclease subunit CdtB ,Sd-CDT (VF0986),Exotoxin (VFC0235),[Shigella dysenteriae 1012]
gnl|Prokka|NGKABENH_03341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,gnl|Prokka|NGKABENH_03341,VFG033905(gb|WP_000358619), cytolethal distending toxin A ,CDT (VF0185),Exotoxin (VFC0235),[Escherichia coli O18:K1:H7 str. IHE3034]
gnl|Prokka|NGKABENH_03427,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,gnl|Prokka|NGKABENH_03427,VFG048826(gb|YP_005227857), glucose-1-phosphate thymidylyltransferase ,Capsule (VF0560),Immune modulation (VFC0258),[Klebsiella pneumoniae subsp. pneumoniae HS11286]
gnl|Prokka|NGKABENH_03428,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,gnl|Prokka|NGKABENH_03428,VFG007659(gb|WP_011261022), dTDP-glucose 4 6-dehydratase ,Capsular polysaccharide (VF0624),Immune modulation (VFC0258),[Vibrio fischeri ES114]
gnl|Prokka|NGKABENH_03525,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,gnl|Prokka|NGKABENH_03525,VFG012594(gb|WP_001017200), heme oxygenase ChuS ,Chu (VF0234),Nutritional/Metabolic factor (VFC0272),[Escherichia coli 536]
gnl|Prokka|NGKABENH_03589,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,gnl|Prokka|NGKABENH_03589,VFG030692(gb|WP_013828150), sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC ,Trehalose-recycling ABC transporter (VF0842),Nutritional/Metabolic factor (VFC0272),[Mycobacterium sp. JDM601]
gnl|Prokka|NGKABENH_03851,1,1,1,1,1,1,1,1,1,2,0,0,0,1,1,1,1,1,1,gnl|Prokka|NGKABENH_03851,VFG004269(gb|WP_001540414), fimbrial biogenesis outer membrane usher protein ,Stc (VF0955),Adherence (VFC0001),[Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67]
gnl|Prokka|NGKABENH_03919,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,gnl|Prokka|NGKABENH_03919,VFG007659(gb|WP_011261022), dTDP-glucose 4 6-dehydratase ,Capsular polysaccharide (VF0624),Immune modulation (VFC0258),[Vibrio fischeri ES114]
gnl|Prokka|NGKABENH_03920,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,gnl|Prokka|NGKABENH_03920,VFG048815(gb|YP_005227856), dTDP-4-dehydrorhamnose reductase ,Capsule (VF0560),Immune modulation (VFC0258),[Klebsiella pneumoniae subsp. pneumoniae HS11286]
gnl|Prokka|NGKABENH_03922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,gnl|Prokka|NGKABENH_03922,VFG048804(gb|YP_005227855), dTDP-4-dehydrorhamnose 3 5-epimerase ,Capsule (VF0560),Immune modulation (VFC0258),[Klebsiella pneumoniae subsp. pneumoniae HS11286]
gnl|Prokka|NGKABENH_03962,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,gnl|Prokka|NGKABENH_03962,VFG043683(gb|WP_001297937), colibactin biosynthesis amidase ClbL ,Colibactin (VF1179),Exotoxin (VFC0235),[Escherichia coli O18:K1:H7 str. IHE3034]
gnl|Prokka|NGKABENH_03963,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,gnl|Prokka|NGKABENH_03963,VFG043682(gb|WP_000217768), precolibactin export MATE transporter ClbM ,Colibactin (VF1179),Exotoxin (VFC0235),[Escherichia coli O18:K1:H7 str. IHE3034]
gnl|Prokka|NGKABENH_03964,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,gnl|Prokka|NGKABENH_03964,VFG043681(gb|WP_001327259), colibactin non-ribosomal peptide synthetase ClbN ,Colibactin (VF1179),Exotoxin (VFC0235),[Escherichia coli O18:K1:H7 str. IHE3034]
gnl|Prokka|NGKABENH_03965,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,gnl|Prokka|NGKABENH_03965,VFG049161(gb|WP_001029878), colibactin polyketide synthase ClbO ,Colibactin (VF0573),Exotoxin (VFC0235),[Klebsiella pneumoniae subsp. pneumoniae 1084]
gnl|Prokka|NGKABENH_03966,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,gnl|Prokka|NGKABENH_03966,VFG043679(gb|WP_002430641), precolibactin peptidase ClbP ,Colibactin (VF1179),Exotoxin (VFC0235),[Escherichia coli O18:K1:H7 str. IHE3034]
gnl|Prokka|NGKABENH_03967,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,gnl|Prokka|NGKABENH_03967,VFG043678(gb|WP_000065646), colibactin biosynthesis thioesterase ClbQ ,Colibactin (VF1179),Exotoxin (VFC0235),[Escherichia coli O18:K1:H7 str. IHE3034]
gnl|Prokka|NGKABENH_03968,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,gnl|Prokka|NGKABENH_03968,VFG049164(gb|WP_004175305), colibactin self-protection protein ClbS ,Colibactin (VF0573),Exotoxin (VFC0235),[Klebsiella pneumoniae subsp. pneumoniae 1084]
gnl|Prokka|NGKABENH_03983,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,gnl|Prokka|NGKABENH_03983,VFG048597(gb|WP_000784549), yersiniabactin receptor FyuA ,Ybt (VF0564),Nutritional/Metabolic factor (VFC0272),[Klebsiella pneumoniae subsp. pneumoniae 1084]
gnl|Prokka|NGKABENH_03984,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,gnl|Prokka|NGKABENH_03984,VFG012565(gb|WP_001088833), yersiniabactin biosynthesis salycil-AMP ligase YbtE ,Yersiniabactin siderophore (VF1115),Nutritional/Metabolic factor (VFC0272),[Escherichia coli UTI89]
gnl|Prokka|NGKABENH_03988,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,gnl|Prokka|NGKABENH_03988,VFG012549(gb|WP_000623043), yersiniabactin non-ribosomal peptide synthetase HMWP2 ,Yersiniabactin siderophore (VF1115),Nutritional/Metabolic factor (VFC0272),[Escherichia coli UTI89]
gnl|Prokka|NGKABENH_03989,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,gnl|Prokka|NGKABENH_03989,VFG012545(gb|WP_000140405), yersiniabactin transcriptional regulator YbtA ,Yersiniabactin siderophore (VF1115),Nutritional/Metabolic factor (VFC0272),[Escherichia coli UTI89]
gnl|Prokka|NGKABENH_04174,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,gnl|Prokka|NGKABENH_04174,VFG040946(gb|WP_000942795), GspM family type II secretion system protein YghD ,Gsp (VF1177),Effector delivery system (VFC0086),[Escherichia coli E24377A]
gnl|Prokka|NGKABENH_04175,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,gnl|Prokka|NGKABENH_04175,VFG050169(gb|WP_000124301), Polysialic acid transport protein ,K1 capsule (VF0239),Invasion (VFC0083),[Escherichia coli O45:K1:H7 str. S88]
gnl|Prokka|NGKABENH_04176,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,gnl|Prokka|NGKABENH_04176,VFG050168(gb|WP_000590258), Polysialic acid transport ATP-binding protein ,K1 capsule (VF0239),Invasion (VFC0083),[Escherichia coli O45:K1:H7 str. S88]
gnl|Prokka|NGKABENH_04177,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,gnl|Prokka|NGKABENH_04177,VFG050167(gb|WP_000038461), NeuD protein involved in sialic acid synthesis ,K1 capsule (VF0239),Invasion (VFC0083),[Escherichia coli O45:K1:H7 str. S88]
gnl|Prokka|NGKABENH_04178,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,gnl|Prokka|NGKABENH_04178,VFG050166(gb|WP_000066003), N-acylneuraminate-9-phosphate synthase ,K1 capsule (VF0239),Invasion (VFC0083),[Escherichia coli O45:K1:H7 str. S88]
gnl|Prokka|NGKABENH_04179,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,gnl|Prokka|NGKABENH_04179,VFG050165(gb|WP_001259305), N-acylneuraminate cytidylyltransferase ,K1 capsule (VF0239),Invasion (VFC0083),[Escherichia coli O45:K1:H7 str. S88]
gnl|Prokka|NGKABENH_04328,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,gnl|Prokka|NGKABENH_04328,VFG035350(gb|WP_000157825), type VI secretion system ImpA family N-terminal domain-containing protein ,SCI-I T6SS (VF1120),Effector delivery system (VFC0086),[Escherichia coli O18:K1:H7 str. IHE3034]
gnl|Prokka|NGKABENH_04343,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,gnl|Prokka|NGKABENH_04343,VFG035206(gb|WP_000512742), type VI secretion system tip protein VgrG ,SCI-I T6SS (VF1120),Effector delivery system (VFC0086),[Escherichia coli APEC O1]
gnl|Prokka|NGKABENH_04344,1,0,0,1,0,1,0,1,0,0,0,0,2,0,1,0,1,0,1,gnl|Prokka|NGKABENH_04344,VFG035187(gb|WP_000147358), type VI secretion system ATPase TssH ,SCI-I T6SS (VF1120),Effector delivery system (VFC0086),[Escherichia coli APEC O1]
gnl|Prokka|NGKABENH_04658,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,gnl|Prokka|NGKABENH_04658,VFG035535(gb|WP_000088600), type VI secretion system-associated protein TagO ,ACE T6SS (VF1122),Effector delivery system (VFC0086),[Escherichia coli APEC O1]
gnl|Prokka|NGKABENH_04659,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,gnl|Prokka|NGKABENH_04659,VFG035511(gb|WP_001331530), type VI secretion system protein TssA ,ACE T6SS (VF1122),Effector delivery system (VFC0086),[Escherichia coli APEC O1]
gnl|Prokka|NGKABENH_04660,0,0,0,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1,gnl|Prokka|NGKABENH_04660,VFG035488(gb|WP_001331531), type VI secretion system membrane subunit TssM ,ACE T6SS (VF1122),Effector delivery system (VFC0086),[Escherichia coli UTI89]
gnl|Prokka|NGKABENH_04661,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,gnl|Prokka|NGKABENH_04661,VFG035462(gb|WP_000073801), type VI secretion system ImpA and VasL domain-containing protein ,ACE T6SS (VF1122),Effector delivery system (VFC0086),[Escherichia coli APEC O1]
gnl|Prokka|NGKABENH_04662,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,gnl|Prokka|NGKABENH_04662,VFG035437(gb|WP_000013181), Hcp family type VI secretion system effector ,ACE T6SS (VF1122),Effector delivery system (VFC0086),[Escherichia coli APEC O1]
gnl|Prokka|NKEMDPIE_00224,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,gnl|Prokka|NKEMDPIE_00224,VFG035944(gb|WP_001033298), YadA-like family protein ,UpaG adhesin  trimeric AT (VF1125),Adherence (VFC0001),[Escherichia coli APEC O1]
gnl|Prokka|NKEMDPIE_00490,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,gnl|Prokka|NKEMDPIE_00490,VFG013509(gb|WP_005688044), undecaprenyl-phosphate alpha-N-acetylglucosaminyltransferase ,LOS (VF0044),Immune modulation (VFC0258),[Haemophilus influenzae 86-028NP]
gnl|Prokka|NKEMDPIE_00620,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,gnl|Prokka|NKEMDPIE_00620,VFG021563(gb|WP_000951668), fimbrial biogenesis outer membrane usher protein ,Stf (VF0958),Adherence (VFC0001),[Salmonella enterica subsp. enterica serovar Agona str. SL483]
gnl|Prokka|NKEMDPIE_00683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,gnl|Prokka|NKEMDPIE_00683,VFG048807(gb|WP_015958697), dTDP-4-dehydrorhamnose 3 5-epimerase ,Capsule (VF0560),Immune modulation (VFC0258),[Klebsiella pneumoniae subsp. pneumoniae MGH 78578]
gnl|Prokka|NKEMDPIE_00686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,gnl|Prokka|NKEMDPIE_00686,VFG037998(gb|WP_000612008), DegT/DnrJ/EryC1/StrS family aminotransferase ,Capsule (VF0465),Immune modulation (VFC0258),[Acinetobacter baumannii TYTH-1]
gnl|Prokka|NKEMDPIE_00794,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,gnl|Prokka|NKEMDPIE_00794,VFG033876(gb|WP_000860471), Hemolysin D ,-Hemolysin (VF0225),Exotoxin (VFC0235),[Escherichia coli ABU 83972]
gnl|Prokka|NKEMDPIE_00795,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,gnl|Prokka|NKEMDPIE_00795,VFG033884(gb|WP_000376541), Hemolysin B ,-Hemolysin (VF0225),Exotoxin (VFC0235),[Escherichia coli ABU 83972]
gnl|Prokka|NKEMDPIE_00796,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,gnl|Prokka|NKEMDPIE_00796,VFG000906(gb|WP_001142375), Hemolysin A ,Alpha-Hemolysin (VF0225),Exotoxin (VFC0235),[Escherichia coli CFT073]
gnl|Prokka|NKEMDPIE_00797,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,gnl|Prokka|NKEMDPIE_00797,VFG033900(gb|WP_001519143), Hemolysin C ,-Hemolysin (VF0225),Exotoxin (VFC0235),[Escherichia coli ABU 83972]
gnl|Prokka|NKEMDPIE_00944,1,1,1,1,1,0,0,1,1,1,1,1,2,0,1,1,1,0,1,gnl|Prokka|NKEMDPIE_00944,VFG049122(gb|WP_012737539), allantoate amidohydrolase ,Allantion utilization (VF0572),Nutritional/Metabolic factor (VFC0272),[Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]
gnl|Prokka|NKEMDPIE_01041,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,gnl|Prokka|NKEMDPIE_01041,VFG013531(gb|WP_011272485), glucose-6-phosphate isomerase ,Exopolysaccharide (VF0755),Immune modulation (VFC0258),[Haemophilus influenzae 86-028NP]
gnl|Prokka|NKEMDPIE_01939,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,gnl|Prokka|NKEMDPIE_01939,VFG043102(gb|WP_000079723), FliC/FljB family flagellin ,Peritrichous flagella (VF1154),Motility (VFC0204),[Escherichia coli O157:H7 str. EDL933]
gnl|Prokka|NKEMDPIE_01948,0,1,0,3,0,1,0,2,1,0,0,0,1,0,2,0,0,0,2,gnl|Prokka|NKEMDPIE_01948,VFG043568(gb|NP_460531), phosphoporin PhoE ,OmpD (VF0969),Adherence (VFC0001),[Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
gnl|Prokka|NKEMDPIE_02295,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,gnl|Prokka|NKEMDPIE_02295,VFG035971(gb|WP_024256145), hypothetical protein ,UpaH  AIDA-I type (VF1126),Biofilm (VFC0271),[Escherichia coli str. clone D i2]
gnl|Prokka|NKEMDPIE_02401,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,gnl|Prokka|NKEMDPIE_02401,VFG018202(gb|WP_000730982), E. coli common pilus structural subunit EcpA ,ECP (VF0404),Adherence (VFC0001),[Escherichia coli 536]
gnl|Prokka|NKEMDPIE_03031,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,gnl|Prokka|NKEMDPIE_03031,VFG013287(gb|WP_005688951), UDP-glucose 4-epimerase ,LOS (VF0044),Immune modulation (VFC0258),[Haemophilus influenzae 86-028NP]
gnl|Prokka|NKEMDPIE_03252,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,gnl|Prokka|NKEMDPIE_03252,VFG000875(gb|WP_000066579), Chaperone protein fimC precursor ,Type 1 fimbriae (VF0221),Adherence (VFC0001),[Escherichia coli CFT073]
gnl|Prokka|NKEMDPIE_03380,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,gnl|Prokka|NKEMDPIE_03380,VFG039536(gb|NP_820549), Coxiella Dot/Icm type IVB secretion system translocated effector  ,T4SS secreted effectors (VF0696),Effector delivery system (VFC0086),[Coxiella burnetii RSA 493]
gnl|Prokka|NKEMDPIE_03516,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,gnl|Prokka|NKEMDPIE_03516,VFG012577(gb|WP_000983702), iron/manganese ABC transporter ATP-binding protein SitB ,Iron/manganese transport (VF1116),Nutritional/Metabolic factor (VFC0272),[Escherichia coli 536]
gnl|Prokka|NKEMDPIE_03772,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,gnl|Prokka|NKEMDPIE_03772,VFG045346(gb|WP_011149697), immunogenic lipoprotein A  ,IlpA (VF0513),Adherence (VFC0001),[Vibrio vulnificus YJ016]
gnl|Prokka|NKEMDPIE_03869,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,gnl|Prokka|NKEMDPIE_03869,VFG012559(gb|WP_000194283), yersiniabactin biosynthesis thioesterase YbtT ,Yersiniabactin siderophore (VF1115),Nutritional/Metabolic factor (VFC0272),[Escherichia coli CFT073]
gnl|Prokka|NKEMDPIE_03871,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,gnl|Prokka|NKEMDPIE_03871,VFG034125(gb|WP_000369506), yersiniabactin polyketide synthase HMWP1 ,Yersiniabactin siderophore (VF1115),Nutritional/Metabolic factor (VFC0272),[Escherichia coli O83:H1 str. NRG 857C]
gnl|Prokka|NKEMDPIE_04116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,gnl|Prokka|NKEMDPIE_04116,VFG035204(gb|WP_001529381), type VI secretion system tip protein VgrG ,SCI-I T6SS (VF1120),Effector delivery system (VFC0086),[Escherichia coli CFT073]
gnl|Prokka|NKEMDPIE_04119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,gnl|Prokka|NKEMDPIE_04119,VFG035226(gb|WP_001443095), PAAR domain-containing protein ,SCI-I T6SS (VF1120),Effector delivery system (VFC0086),[Escherichia coli CFT073]
gnl|Prokka|PJBPACPC_00047,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,gnl|Prokka|PJBPACPC_00047,VFG013198(gb|WP_011608203), hydroxymethylbilane synthase ,Heme biosynthesis (VF0758),Nutritional/Metabolic factor (VFC0272),[Haemophilus somnus 2336]
gnl|Prokka|PJBPACPC_00074,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,gnl|Prokka|PJBPACPC_00074,VFG041225(gb|WP_012908281), type VI secretion system tube protein Hcp ,CTS2 (VF1264),Effector delivery system (VFC0086),[Citrobacter rodentium ICC168]
gnl|Prokka|PJBPACPC_00371,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,gnl|Prokka|PJBPACPC_00371,VFG043568(gb|NP_460531), phosphoporin PhoE ,OmpD (VF0969),Adherence (VFC0001),[Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
gnl|Prokka|PJBPACPC_00402,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,gnl|Prokka|PJBPACPC_00402,VFG043228(gb|WP_002211434), flagellar basal body rod protein FlgC ,Lateral flagella (VF1028),Others (VFC0346),[Yersinia pestis CO92]
gnl|Prokka|PJBPACPC_00403,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,gnl|Prokka|PJBPACPC_00403,VFG043127(gb|WP_005463947), flagellar basal body rod protein FlgB ,Lateral flagella (VF0625),Biofilm (VFC0271),[Vibrio parahaemolyticus RIMD 2210633]
gnl|Prokka|PJBPACPC_00435,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,gnl|Prokka|PJBPACPC_00435,VFG035888(gb|WP_001298174), integrating conjugative element protein ,ACE T6SS (VF1122),Effector delivery system (VFC0086),[Escherichia coli 536]
gnl|Prokka|PJBPACPC_00441,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,gnl|Prokka|PJBPACPC_00441,VFG035856(gb|WP_000571853), DUF2169 domain-containing protein ,ACE T6SS (VF1122),Effector delivery system (VFC0086),[Escherichia coli 536]
gnl|Prokka|PJBPACPC_00468,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,gnl|Prokka|PJBPACPC_00468,VFG049007(gb|WP_002911561), transcriptional activator for ctr capsule biosynthesis ,RcsAB (VF0571),Regulation (VFC0301),[Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]
gnl|Prokka|PJBPACPC_00496,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,gnl|Prokka|PJBPACPC_00496,VFG043102(gb|WP_000079723), FliC/FljB family flagellin ,Peritrichous flagella (VF1154),Motility (VFC0204),[Escherichia coli O157:H7 str. EDL933]
gnl|Prokka|PJBPACPC_00498,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,gnl|Prokka|PJBPACPC_00498,VFG043100(gb|WP_001302103), flagella biosynthesis regulatory protein FliZ ,Peritrichous flagella (VF1154),Motility (VFC0204),[Escherichia coli O157:H7 str. EDL933]
gnl|Prokka|PJBPACPC_00499,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,gnl|Prokka|PJBPACPC_00499,VFG043099(gb|WP_001302033), cystine ABC transporter substrate-binding protein ,Peritrichous flagella (VF1154),Motility (VFC0204),[Escherichia coli O157:H7 str. EDL933]
gnl|Prokka|PJBPACPC_00533,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,gnl|Prokka|PJBPACPC_00533,VFG043090(gb|WP_000036413), protein-glutamate methylesterase/protein glutamine deamidase ,Peritrichous flagella (VF1154),Motility (VFC0204),[Escherichia coli O157:H7 str. EDL933]
gnl|Prokka|PJBPACPC_00536,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,gnl|Prokka|PJBPACPC_00536,VFG043087(gb|WP_001278933), flagellar type III secretion system protein FlhB ,Peritrichous flagella (VF1154),Motility (VFC0204),[Escherichia coli O157:H7 str. EDL933]
gnl|Prokka|PJBPACPC_00538,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,gnl|Prokka|PJBPACPC_00538,VFG043085(gb|WP_001259575), flagellar protein FlhE ,Peritrichous flagella (VF1154),Motility (VFC0204),[Escherichia coli O157:H7 str. EDL933]
gnl|Prokka|PJBPACPC_00630,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,gnl|Prokka|PJBPACPC_00630,VFG005359(gb|WP_002899102), type I glyceraldehyde-3-phosphate dehydrogenase ,Streptococcal plasmin receptor/GAPDH (VF1042),Adherence (VFC0001),[Streptococcus sanguinis SK36]
gnl|Prokka|PJBPACPC_00953,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,gnl|Prokka|PJBPACPC_00953,VFG038845(gb|WP_016351249), NeuA protein ,Polar flagella (VF0473),Motility (VFC0204),[Aeromonas hydrophila ML09-119]
gnl|Prokka|PJBPACPC_01050,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,gnl|Prokka|PJBPACPC_01050,VFG042725(gb|WP_001189321), curli production assembly/transport protein CsgG ,Curli fibers (VF1138),Adherence (VFC0001),[Escherichia coli O157:H7 str. EDL933]
